t_s,Line,I_exp_A,V_exp_V,Ah [Ah],SOC,T_exp_degC,Current_temp_1813 Ch 14 Bottom,Current_temp_1813 Ch 14 Top
569303.584,804,-4.119838517,3.394451382,1.34217212,0.314738886,10.04894,10,10
569303.784,804,-4.119838517,3.394643137,1.341942873,0.314685128,10.04894,10,10
569303.984,804,-4.119838517,3.394834893,1.341714365,0.314631543,10.04894,10,10
569304.183,804,-4.119838517,3.395026648,1.341485622,0.314577903,10.04894,10,10
569304.384,804,-4.119838517,3.395218403,1.341256304,0.314524128,10.04894,10,10
569304.583,804,-4.119838517,3.395410158,1.341027862,0.314470558,10.04894,10,10
569304.783,804,-4.119838517,3.395410158,1.340798985,0.314416887,10.04894,10,10
569304.983,804,-4.119838517,3.395601914,1.340570096,0.314363213,10.04894,10,10
569305.184,804,-4.119838517,3.395793669,1.340341143,0.314309523,10.04894,10,10
569305.383,804,-4.119838517,3.395985424,1.340112337,0.314255868,10.04894,10,10
569305.388,804,-4.225475402,3.395218403,1.340106467,0.314254492,10.04894,10,10
569305.584,804,-4.309593663,3.394451382,1.33987371,0.31419991,10.04894,10,10
569305.783,804,-4.318722776,3.394259627,1.339634091,0.31414372,10.04894,10,10
569305.984,804,-4.319374856,3.394451382,1.339393989,0.314087416,10.04894,10,10
569306.184,804,-4.319374856,3.394451382,1.339153765,0.314031083,10.04894,10,10
569306.383,804,-4.319374856,3.394451382,1.338914197,0.313974905,10.04894,10,10
569306.583,804,-4.319374856,3.394643137,1.338674204,0.313918626,10.04894,10,10
569306.783,804,-4.319374856,3.394643137,1.338434267,0.313862361,10.04894,10,10
569306.984,804,-4.319374856,3.394643137,1.338193949,0.313806007,10.04894,10,10
569307.183,804,-4.319374856,3.394834893,1.337954329,0.313749816,10.04894,10,10
569307.384,804,-4.319374856,3.394834893,1.337713755,0.313693402,10.04894,10,10
569307.584,804,-4.319374856,3.395026648,1.337474228,0.313637233,10.04894,10,10
569307.784,804,-4.319374856,3.395026648,1.337233947,0.313580887,10.04894,10,10
569307.984,804,-4.320026935,3.395026648,1.33699398,0.313524615,10.04894,10,10
569308.184,804,-4.320026935,3.395218403,1.33675436,0.313468424,10.04894,10,10
569308.384,804,-4.320026935,3.395218403,1.336513947,0.313412047,10.04894,10,10
569308.583,804,-4.320026935,3.395218403,1.336274391,0.313355871,10.04894,10,10
569308.784,804,-4.319374856,3.395410158,1.336034177,0.313299541,10.04894,10,10
569308.984,804,-4.320026935,3.395410158,1.335794177,0.313243261,10.04894,10,10
569309.183,804,-4.320026935,3.395601914,1.335554452,0.313187046,10.04894,10,10
569309.383,804,-4.320026935,3.395601914,1.335314453,0.313130766,10.04894,10,10
569309.386,804,-3.360817936,3.403080368,1.335312179,0.313130233,10.04894,10,10
569309.583,804,-3.450152832,3.4042309,1.335123762,0.313086049,10.04894,10,10
569309.784,804,-3.458629866,3.404422655,1.334931701,0.313041011,10.05221,10,10
569309.983,804,-3.459281946,3.404997921,1.33473965,0.312995975,10.05221,10,10
569310.184,804,-3.459281946,3.405381431,1.334547325,0.312950875,10.05221,10,10
569310.384,804,-3.459934025,3.405573186,1.334355005,0.312905776,10.05221,10,10
569310.584,804,-3.459934025,3.405764942,1.33416298,0.312860746,10.05221,10,10
569310.783,804,-3.459934025,3.406148452,1.333970812,0.312815683,10.05221,10,10
569310.984,804,-3.459934025,3.406340207,1.333778429,0.312770569,10.05221,10,10
569311.184,804,-3.459281946,3.406723718,1.33358634,0.312725524,10.05221,10,10
569311.384,804,-3.459281946,3.406723718,1.333393972,0.312680414,10.05221,10,10
569311.583,804,-3.459934025,3.406915473,1.333201999,0.312635396,10.05221,10,10
569311.784,804,-3.459934025,3.407298984,1.333009727,0.312590309,10.05221,10,10
569311.983,804,-3.459934025,3.407298984,1.33281755,0.312545243,10.05221,10,10
569312.184,804,-3.459934025,3.407682494,1.332625134,0.312500122,10.05221,10,10
569312.384,804,-3.459934025,3.407874249,1.332432801,0.31245502,10.05221,10,10
569312.584,804,-3.459934025,3.408066005,1.332240691,0.31240997,10.05221,10,10
569312.784,804,-3.459934025,3.40825776,1.332048277,0.312364849,10.05221,10,10
569312.984,804,-3.459281946,3.408449515,1.331856402,0.312319854,10.05221,10,10
569313.184,804,-3.459281946,3.40864127,1.331663922,0.312274718,10.05221,10,10
569313.383,804,-3.459934025,3.40864127,1.331472059,0.312229726,10.05547,10,10
569313.388,804,-3.380380322,3.409600047,1.331467365,0.312228625,10.05547,10,10
569313.583,804,-3.469063139,3.408833026,1.331280353,0.312184771,10.05547,10,10
569313.784,804,-3.478192252,3.408833026,1.331087164,0.312139468,10.05221,10,10
569313.984,804,-3.480148491,3.409024781,1.330893689,0.312094099,10.05221,10,10
569314.184,804,-3.480148491,3.409216536,1.330700302,0.312048749,10.05547,10,10
569314.383,804,-3.480148491,3.409216536,1.330507351,0.312003502,10.05547,10,10
569314.584,804,-3.480148491,3.409408291,1.330313906,0.31195814,10.05221,10,10
569314.784,804,-3.480800571,3.409600047,1.33012026,0.31191273,10.05221,10,10
569314.984,804,-3.480800571,3.409791802,1.329926861,0.311867378,10.05547,10,10
569315.184,804,-3.480800571,3.409791802,1.329733495,0.311822033,10.05547,10,10
569315.384,804,-3.480800571,3.409983557,1.329540237,0.311776714,10.05547,10,10
569315.584,804,-3.480800571,3.410175312,1.329346998,0.3117314,10.05547,10,10
569315.783,804,-3.480800571,3.410175312,1.32915376,0.311686086,10.05547,10,10
569315.983,804,-3.480800571,3.410367068,1.328960381,0.311640738,10.05547,10,10
569316.183,804,-3.480800571,3.410558823,1.328766988,0.311595388,10.05547,10,10
569316.384,804,-3.480800571,3.410558823,1.328573242,0.311549954,10.05547,10,10
569316.584,804,-3.480800571,3.410750578,1.328380172,0.31150468,10.05547,10,10
569316.783,804,-3.480800571,3.410750578,1.328186849,0.311459345,10.05547,10,10
569316.983,804,-3.480800571,3.410942333,1.327993477,0.311414,10.05547,10,10
569317.184,804,-3.480800571,3.411134089,1.327799897,0.311368605,10.05547,10,10
569317.383,804,-3.480800571,3.411134089,1.327606722,0.311323306,10.05547,10,10
569317.388,804,-3.900739793,3.407490739,1.327601304,0.311322035,10.05547,10,10
569317.584,804,-3.990074689,3.406340207,1.327385683,0.311271472,10.05547,10,10
569317.783,804,-3.998551723,3.406148452,1.32716415,0.311219523,10.05547,10,10
569317.983,804,-3.999203803,3.405956697,1.326941972,0.311167422,10.05547,10,10
569318.184,804,-3.999203803,3.405956697,1.326719437,0.311115238,10.05547,10,10
569318.384,804,-3.999203803,3.405956697,1.326497384,0.311063167,10.05547,10,10
569318.584,804,-3.999203803,3.405956697,1.326275167,0.311011057,10.05547,,
569318.784,804,-3.999203803,3.405956697,1.326053201,0.310959006,10.05547,,
569318.984,804,-3.999855882,3.405764942,1.325830733,0.310906837,10.05547,,
569319.183,804,-3.999203803,3.405764942,1.325608864,0.310854809,10.05547,10,10
569319.383,804,-3.999203803,3.405764942,1.325386683,0.310802708,10.05547,10,10
569319.584,804,-3.999203803,3.405764942,1.325163965,0.31075048,10.05547,10,10
569319.784,804,-3.999203803,3.405764942,1.32494204,0.310698439,10.05874,10,10
569319.984,804,-3.999203803,3.405764942,1.324719745,0.310646311,10.05874,10,10
569320.184,804,-3.999203803,3.405764942,1.324497831,0.310594272,10.05547,10,10
569320.384,804,-3.999203803,3.405764942,1.324275585,0.310542155,10.05547,10,10
569320.584,804,-3.999855882,3.405764942,1.324053246,0.310490017,10.05547,10,10
569320.784,804,-3.999203803,3.405956697,1.323831304,0.310437972,10.05547,10,10
569320.983,804,-3.999203803,3.405764942,1.323609194,0.310385887,10.05874,10,10
569321.183,804,-3.999203803,3.405764942,1.323386994,0.310333781,10.05874,10,10
569321.383,804,-3.999203803,3.405764942,1.323164815,0.31028168,10.05874,10,10
569321.386,804,-3.67903275,3.40825776,1.323162427,0.31028112,10.05874,10,10
569321.584,804,-3.769671806,3.408066005,1.322956179,0.310232755,10.05874,10,10
569321.783,804,-3.77814884,3.408066005,1.322746605,0.31018361,10.05874,10,10
569321.983,804,-3.780105078,3.408066005,1.322536649,0.310134376,10.05874,10,10
569322.184,804,-3.780105078,3.40825776,1.322326546,0.310085107,10.05874,10,10
569322.384,804,-3.780105078,3.40825776,1.322116415,0.310035831,10.05874,10,10
569322.584,804,-3.780105078,3.408449515,1.321906258,0.309986549,10.05874,10,10
569322.783,804,-3.780105078,3.408449515,1.321696583,0.30993738,10.05874,10,10
569322.983,804,-3.780105078,3.408449515,1.321486577,0.309888134,10.05874,10,10
569323.184,804,-3.780105078,3.40864127,1.32127645,0.309838859,10.05874,10,10
569323.384,804,-3.780105078,3.40864127,1.321066128,0.309789539,10.05874,10,10
569323.584,804,-3.780105078,3.40864127,1.32085625,0.309740323,10.05874,10,10
569323.784,804,-3.780105078,3.40864127,1.320646347,0.3096911,10.05874,10,10
569323.984,804,-3.780757158,3.40864127,1.320436143,0.309641808,10.05874,10,10
569324.184,804,-3.780105078,3.40864127,1.320226381,0.309592619,10.05874,10,10
569324.383,804,-3.780757158,3.40864127,1.320016498,0.309543401,10.05874,10,10
569324.584,804,-3.780105078,3.408833026,1.319806059,0.309494053,10.05874,10,10
569324.784,804,-3.780105078,3.408833026,1.319596053,0.309444807,10.05874,10,10
569324.984,804,-3.780105078,3.408833026,1.319386425,0.309395649,10.05874,10,10
569325.184,804,-3.780757158,3.408833026,1.319176344,0.309346385,10.062,10,10
569325.383,804,-3.780105078,3.408833026,1.318966449,0.309297165,10.062,10,10
569325.388,804,-3.740328226,3.409408291,1.318961255,0.309295947,10.062,10,10
569325.583,804,-3.829011044,3.408449515,1.318754745,0.309247521,10.05874,10,10
569325.784,804,-3.838792237,3.408449515,1.318541592,0.309197536,10.05874,10,10
569325.984,804,-3.839444316,3.408449515,1.318328068,0.309147465,10.062,10,10
569326.184,804,-3.839444316,3.408449515,1.318114794,0.309097452,10.062,10,10
569326.383,804,-3.839444316,3.408449515,1.317901831,0.309047512,10.062,10,10
569326.583,804,-3.839444316,3.408449515,1.317688529,0.308997493,10.062,10,10
569326.783,804,-3.839444316,3.408449515,1.317475233,0.308947475,10.05874,10,10
569326.984,804,-3.840096396,3.408449515,1.31726142,0.308897336,10.05874,10,10
569327.184,804,-3.839444316,3.408449515,1.317047996,0.308847288,10.062,10,10
569327.384,804,-3.839444316,3.408449515,1.316835151,0.308797376,10.062,10,10
569327.584,804,-3.839444316,3.408449515,1.316621718,0.308747326,10.062,10,10
569327.783,804,-3.839444316,3.408449515,1.31640862,0.308697355,10.062,10,10
569327.983,804,-3.839444316,3.408449515,1.316195334,0.308647339,10.062,10,10
569328.183,804,-3.839444316,3.408449515,1.315982018,0.308597317,10.062,10,10
569328.383,804,-3.839444316,3.408449515,1.315768707,0.308547296,10.062,10,10
569328.584,804,-3.839444316,3.408449515,1.31555491,0.30849716,10.062,10,10
569328.784,804,-3.839444316,3.40864127,1.315341837,0.308447195,10.062,10,10
569328.983,804,-3.840096396,3.408449515,1.315128775,0.308397232,10.062,10,10
569329.183,804,-3.840096396,3.408449515,1.314915461,0.30834721,10.062,10,10
569329.383,804,-3.839444316,3.408449515,1.314702147,0.308297188,10.062,10,10
569329.388,804,-3.719461681,3.409408291,1.31469698,0.308295976,10.062,10,10
569329.583,804,-3.809448657,3.408833026,1.314491553,0.308247803,10.062,10,10
569329.783,804,-3.817925691,3.408833026,1.314279681,0.30819812,10.062,10,10
569329.983,804,-3.81988193,3.40864127,1.31406751,0.308148365,10.062,10,10
569330.184,804,-3.81922985,3.408833026,1.313855216,0.308098583,10.062,10,10
569330.383,804,-3.81922985,3.408833026,1.313643142,0.308048851,10.062,10,10
569330.584,804,-3.818577771,3.408833026,1.313430526,0.307998993,10.062,10,10
569330.783,804,-3.81922985,3.408833026,1.313218781,0.307949339,10.062,10,10
569330.983,804,-3.818577771,3.408833026,1.313006643,0.307899593,10.062,10,10
569331.184,804,-3.81922985,3.408833026,1.312794132,0.307849759,10.062,10,10
569331.384,804,-3.81922985,3.408833026,1.312581909,0.307799993,10.062,10,10
569331.583,804,-3.81988193,3.408833026,1.312370039,0.307750309,10.062,10,10
569331.783,804,-3.81922985,3.408833026,1.312157859,0.307700553,10.062,10,10
569331.984,804,-3.81988193,3.408833026,1.311945303,0.307650709,10.062,10,10
569332.184,804,-3.81988193,3.408833026,1.311733319,0.307600998,10.062,10,10
569332.384,804,-3.81988193,3.408833026,1.311520814,0.307551166,10.06527,10,10
569332.584,804,-3.81988193,3.409024781,1.311308758,0.307501439,10.06527,10,10
569332.784,804,-3.81988193,3.409024781,1.311096404,0.307451642,10.06527,10,10
569332.983,804,-3.81988193,3.408833026,1.31088461,0.307401976,10.06527,10,10
569333.184,804,-3.81988193,3.408833026,1.310671834,0.307352081,10.06527,10,10
569333.383,804,-3.81988193,3.408833026,1.310460178,0.307302447,10.06527,10,10
569333.386,804,-3.941168724,3.408066005,1.310457754,0.307301879,10.06527,10,10
569333.584,804,-4.030503621,3.406915473,1.310236704,0.307250043,10.06527,10,10
569333.784,804,-4.038980655,3.406723718,1.310012747,0.307197525,10.06527,10,10
569333.983,804,-4.039632734,3.406531963,1.30978854,0.307144948,10.06527,10,10
569334.184,804,-4.038980655,3.406531963,1.309563839,0.307092256,10.06527,10,10
569334.384,804,-4.039632734,3.406531963,1.30933961,0.307039675,10.06527,10,10
569334.584,804,-4.040284814,3.406340207,1.309114869,0.306986973,10.06527,10,10
569334.783,804,-4.040284814,3.406340207,1.308890801,0.306934429,10.06527,10,10
569334.983,804,-4.040284814,3.406340207,1.308666298,0.306881783,10.06527,10,10
569335.183,804,-4.040284814,3.406148452,1.308441879,0.306829157,10.06527,10,10
569335.384,804,-4.040284814,3.406148452,1.308217354,0.306776506,10.06527,10,10
569335.584,804,-4.040284814,3.406148452,1.307992666,0.306723817,10.06527,10,10
569335.783,804,-4.040284814,3.406148452,1.307768492,0.306671248,10.06527,10,10
569335.984,804,-4.040284814,3.406148452,1.307543826,0.306618564,10.06527,10,10
569336.184,804,-4.040284814,3.405956697,1.307319415,0.30656594,10.06527,10,10
569336.383,804,-4.040284814,3.405956697,1.30709509,0.306513335,10.06527,10,10
569336.583,804,-4.040284814,3.405956697,1.30687065,0.306460704,10.06527,10,10
569336.784,804,-4.040284814,3.405956697,1.306645885,0.306407997,10.06527,10,10
569336.984,804,-4.040284814,3.405764942,1.306421669,0.306355418,10.06527,10,10
569337.183,804,-4.040284814,3.405764942,1.306197263,0.306302795,10.06527,10,10
569337.383,804,-4.040284814,3.405764942,1.305972809,0.306250161,10.06527,10,10
569337.388,804,-4.082017904,3.405573186,1.30596714,0.306248832,10.06527,10,10
569337.583,804,-4.169396562,3.404422655,1.305742194,0.306196082,10.06527,10,10
569337.783,804,-4.177873596,3.4042309,1.305510286,0.3061417,10.06527,10,10
569337.983,804,-4.179177755,3.4042309,1.305278119,0.306087256,10.06527,10,10
569338.184,804,-4.179177755,3.404039145,1.305045667,0.306032746,10.06853,10,10
569338.383,804,-4.179177755,3.404039145,1.304813753,0.305978363,10.06853,10,10
569338.584,804,-4.179177755,3.403847389,1.304581225,0.305923835,10.06527,10,10
569338.784,804,-4.179177755,3.403847389,1.304349166,0.305869417,10.06527,10,10
569338.983,804,-4.179829835,3.403847389,1.304117141,0.305815007,10.06527,10,10
569339.184,804,-4.179829835,3.403655634,1.303884856,0.305760537,10.06527,10,10
569339.384,804,-4.179829835,3.403655634,1.303652581,0.305706068,10.06527,10,10
569339.584,804,-4.179829835,3.403655634,1.30342046,0.305651636,10.06527,10,10
569339.784,804,-4.179177755,3.403463879,1.303188085,0.305597144,10.06853,10,10
569339.984,804,-4.179829835,3.403463879,1.302955814,0.305542677,10.06853,10,10
569340.183,804,-4.179177755,3.403463879,1.302723994,0.305488315,10.06527,10,10
569340.384,804,-4.179177755,3.403463879,1.302491682,0.305433838,10.06527,10,10
569340.584,804,-4.179177755,3.403272124,1.302259573,0.305379408,10.06527,10,10
569340.784,804,-4.179829835,3.403272124,1.302026956,0.30532486,10.06527,10,10
569340.984,804,-4.179177755,3.403080368,1.301794931,0.30527045,10.06853,10,10
569341.183,804,-4.179177755,3.403080368,1.301563034,0.30521607,10.06853,10,10
569341.383,804,-4.179177755,3.403080368,1.301330845,0.305161622,10.06853,10,10
569341.388,804,-4.550211012,3.399820529,1.301324526,0.30516014,10.06853,10,10
569341.583,804,-4.629112636,3.398478242,1.301074566,0.305101525,10.06853,10,10
569341.784,804,-4.638893829,3.398094732,1.300816647,0.305041043,10.06527,10,10
569341.984,804,-4.639545908,3.397902977,1.300559004,0.304980626,10.06527,10,10
569342.184,804,-4.639545908,3.397711221,1.300301281,0.30492019,10.06853,10,10
569342.384,804,-4.639545908,3.397519466,1.30004376,0.304859801,10.06853,10,10
569342.583,804,-4.639545908,3.397327711,1.299786109,0.304799382,10.06853,10,10
569342.784,804,-4.640197988,3.397135956,1.299527977,0.30473885,10.06853,10,10
569342.984,804,-4.639545908,3.3969442,1.299270325,0.304678431,10.06853,10,10
569343.184,804,-4.639545908,3.396752445,1.299012746,0.304618029,10.06853,10,10
569343.384,804,-4.639545908,3.396752445,1.298754548,0.304557481,10.06853,10,10
569343.584,804,-4.640197988,3.39656069,1.298497027,0.304497093,10.06853,10,10
569343.783,804,-4.639545908,3.396368935,1.298239518,0.304436707,10.06853,10,10
569343.984,804,-4.639545908,3.396368935,1.297981419,0.304376183,10.06853,10,10
569344.184,804,-4.640197988,3.396177179,1.297723631,0.304315732,10.06853,10,10
569344.384,804,-4.639545908,3.395985424,1.297466172,0.304255358,10.06853,10,10
569344.583,804,-4.639545908,3.395793669,1.297208468,0.304194926,10.06853,10,10
569344.784,804,-4.640197988,3.395793669,1.296950255,0.304134375,10.06853,10,10
569344.984,804,-4.640197988,3.395601914,1.296692156,0.304073851,10.06853,10,10
569345.184,804,-4.640197988,3.395410158,1.296434645,0.304013465,10.06853,10,10
569345.383,804,-4.640197988,3.395410158,1.296177309,0.30395312,10.06853,10,10
569345.385,804,-5.654833748,3.387739949,1.296174168,0.303952383,10.06853,10,10
569345.584,804,-5.729822895,3.384288354,1.295859066,0.303878492,10.06853,10,10
569345.784,804,-5.739604088,3.383713088,1.295539809,0.303803626,10.06853,10,10
569345.984,804,-5.740908247,3.383137823,1.295221412,0.303728962,10.06853,10,10
569346.183,804,-5.740256168,3.382562557,1.294903356,0.303654378,10.06853,10,10
569346.384,804,-5.740256168,3.382179046,1.294584028,0.303579496,10.06853,10,10
569346.583,804,-5.740256168,3.381795536,1.294265549,0.303504813,10.06853,10,10
569346.783,804,-5.740256168,3.381412025,1.293946637,0.303430028,10.06853,10,10
569346.984,804,-5.740256168,3.381028515,1.29362725,0.303355132,10.06853,10,10
569347.184,804,-5.740256168,3.38083676,1.293308425,0.303280367,10.06853,10,10
569347.384,804,-5.740256168,3.380453249,1.292989447,0.303205567,10.06853,10,10
569347.583,804,-5.740256168,3.380069739,1.292671015,0.303130895,10.06853,10,10
569347.783,804,-5.740256168,3.379686228,1.292352122,0.303056115,10.06853,10,10
569347.984,804,-5.740256168,3.379302718,1.292033081,0.3029813,10.06853,10,10
569348.184,804,-5.740256168,3.379110962,1.291714119,0.302906503,10.06853,10,10
569348.384,804,-5.740256168,3.378727452,1.291394837,0.302831632,10.06853,10,10
569348.584,804,-5.740256168,3.378535697,1.291075911,0.302756844,10.06853,,
569348.783,804,-5.740256168,3.378152186,1.290757616,0.302682204,10.06853,,
569348.984,804,-5.740256168,3.377960431,1.29043848,0.302607366,10.06853,,
569349.184,804,-5.740256168,3.377768676,1.290119547,0.302532577,10.06853,10,10
569349.383,804,-5.740256168,3.377385165,1.289800896,0.302457853,10.06853,10,10
569349.388,804,-6.915955573,3.367030382,1.289791289,0.3024556,10.06853,10,10
569349.584,804,-6.990292641,3.364537564,1.289412526,0.302366781,10.06853,10,10
569349.783,804,-6.998769675,3.363770543,1.289024773,0.302275853,10.06853,10,10
569349.983,804,-6.999421754,3.363003522,1.288635926,0.302184668,10.07179,10,10
569350.184,804,-7.000073834,3.362236501,1.288246681,0.30209339,10.07179,10,10
569350.384,804,-7.000725913,3.361661235,1.287857696,0.302002173,10.07179,10,10
569350.583,804,-7.000073834,3.361085969,1.287469247,0.301911082,10.07179,10,10
569350.784,804,-7.000073834,3.360510703,1.287079859,0.301819771,10.06853,10,10
569350.984,804,-7.000725913,3.360127193,1.286691259,0.301728644,10.06853,10,10
569351.184,804,-7.000073834,3.359551927,1.286302117,0.301637391,10.07179,10,10
569351.384,804,-7.000073834,3.358976661,1.285913477,0.301546255,10.07179,10,10
569351.584,804,-7.000073834,3.358593151,1.285524173,0.301454963,10.06853,10,10
569351.783,804,-7.000073834,3.358017885,1.285135802,0.30136389,10.06853,10,10
569351.983,804,-7.000073834,3.35744262,1.284746923,0.301272698,10.06853,10,10
569352.184,804,-7.000073834,3.357059109,1.284357132,0.301181292,10.06853,10,10
569352.384,804,-7.000073834,3.356483843,1.283968943,0.301090262,10.06853,10,10
569352.584,804,-7.000073834,3.356292088,1.283579924,0.300999037,10.06853,10,10
569352.783,804,-7.000073834,3.355716822,1.283191332,0.300907913,10.07179,10,10
569352.983,804,-7.000073834,3.355141557,1.282802432,0.300816716,10.07179,10,10
569353.183,804,-7.000073834,3.354949801,1.282413512,0.300725514,10.06853,10,10
569353.383,804,-7.000073834,3.354566291,1.28202463,0.300634322,10.06853,10,10
569353.388,804,-7.80930454,3.347279591,1.282013783,0.300631778,10.06853,10,10
569353.584,804,-7.889510323,3.345170284,1.281587011,0.3005317,10.07179,10,10
569353.783,804,-7.898639436,3.344211507,1.281148664,0.300428908,10.07179,10,10
569353.984,804,-7.899943595,3.343444486,1.280709494,0.300325922,10.07179,10,10
569354.184,804,-7.899943595,3.342869221,1.280270841,0.300223059,10.07179,10,10
569354.384,804,-7.899291516,3.342293955,1.279831341,0.300119996,10.07179,10,10
569354.584,804,-7.899943595,3.341526934,1.279392818,0.300017162,10.07179,10,10
569354.784,804,-7.899943595,3.340951668,1.278953592,0.299914164,10.07179,10,10
569354.984,804,-7.899943595,3.340376403,1.278514927,0.299811297,10.07179,10,10
569355.184,804,-7.899943595,3.339801137,1.278075911,0.299708348,10.07179,10,10
569355.384,804,-7.899291516,3.339225871,1.277637252,0.299605483,10.07179,10,10
569355.584,804,-7.899291516,3.338650605,1.277197973,0.299502472,10.07179,10,10
569355.783,804,-7.899943595,3.338267095,1.276759927,0.299399751,10.07179,10,10
569355.984,804,-7.899943595,3.337691829,1.276320547,0.299296716,10.06853,10,10
569356.184,804,-7.899943595,3.337116563,1.275881397,0.299193735,10.06853,10,10
569356.383,804,-7.899943595,3.336541298,1.27544327,0.299090995,10.06853,10,10
569356.584,804,-7.899943595,3.336349542,1.275003729,0.298987923,10.06853,10,10
569356.784,804,-7.899943595,3.335582521,1.274565225,0.298885094,10.07179,10,10
569356.984,804,-7.899291516,3.335199011,1.274126193,0.298782141,10.07179,10,10
569357.184,804,-7.899943595,3.3348155,1.27368734,0.29867923,10.06853,10,10
569357.383,804,-7.899943595,3.334240235,1.273248842,0.298576402,10.06853,10,10
569357.386,804,-8.576150076,3.329254598,1.273243615,0.298575176,10.06853,10,10
569357.583,804,-8.651139222,3.326186514,1.272768995,0.298463878,10.06853,10,10
569357.784,804,-8.659616256,3.325419493,1.272288035,0.298351093,10.06853,10,10
569357.983,804,-8.659616256,3.324652472,1.271807002,0.298238291,10.06853,10,10
569358.184,804,-8.659616256,3.323885451,1.271324195,0.298125073,10.06853,10,10
569358.384,804,-8.659616256,3.323310186,1.270844371,0.298012555,10.06853,10,10
569358.584,804,-8.659616256,3.32273492,1.270363183,0.297899716,10.06853,10,10
569358.783,804,-8.659616256,3.322159654,1.269882651,0.297787032,10.07179,10,10
569358.984,804,-8.660268336,3.321392633,1.269401188,0.297674129,10.07179,10,10
569359.184,804,-8.660268336,3.321009123,1.268919772,0.297561237,10.06853,10,10
569359.384,804,-8.660268336,3.320242102,1.268438529,0.297448385,10.06853,10,10
569359.584,804,-8.660268336,3.319666836,1.267957873,0.297335672,10.06853,10,10
569359.784,804,-8.660268336,3.319283325,1.267476446,0.297222777,10.06853,10,10
569359.983,804,-8.660268336,3.31870806,1.266995912,0.297110092,10.06853,10,10
569360.183,804,-8.660268336,3.318132794,1.266514798,0.296997271,10.06853,10,10
569360.383,804,-8.660268336,3.317749283,1.266033646,0.296884441,10.06853,10,10
569360.583,804,-8.660268336,3.316982262,1.265552551,0.296771625,10.06853,10,10
569360.783,804,-8.660268336,3.316598752,1.265071426,0.296658801,10.06853,10,10
569360.983,804,-8.660268336,3.316023486,1.264590282,0.296545973,10.06853,10,10
569361.183,804,-8.660268336,3.31544822,1.264109174,0.296433153,10.06853,10,10
569361.383,804,-8.660268336,3.31506471,1.263628049,0.29632033,10.06853,10,10
569361.388,804,-9.435590906,3.307969766,1.263614938,0.296317255,10.06853,10,10
569361.583,804,-9.508623814,3.306052213,1.263100612,0.296196646,10.06853,10,10
569361.784,804,-9.517752928,3.305285192,1.26257185,0.296072651,10.06853,10,10
569361.984,804,-9.519709166,3.304326416,1.262042781,0.295948585,10.06853,10,10
569362.184,804,-9.520361246,3.30375115,1.26151388,0.295824558,10.06853,10,10
569362.383,804,-9.521013325,3.302984129,1.260985433,0.295700637,10.06853,10,10
569362.584,804,-9.521013325,3.302217108,1.260456111,0.295576511,10.06853,10,10
569362.784,804,-9.520361246,3.301641843,1.259927104,0.295452459,10.06853,10,10
569362.984,804,-9.520361246,3.301066577,1.259397507,0.295328269,10.06853,10,10
569363.184,804,-9.520361246,3.300491311,1.258868891,0.295204309,10.06853,10,10
569363.384,804,-9.520361246,3.29972429,1.258339854,0.29508025,10.06853,10,10
569363.583,804,-9.520361246,3.299149024,1.257811935,0.294956453,10.06853,10,10
569363.784,804,-9.520361246,3.298573759,1.257281967,0.294832176,10.06853,10,10
569363.984,804,-9.520361246,3.297998493,1.256753334,0.294708211,10.06853,10,10
569364.184,804,-9.520361246,3.297423227,1.256224746,0.294584258,10.06853,10,10
569364.384,804,-9.520361246,3.296847961,1.255695658,0.294460187,10.06853,10,10
569364.584,804,-9.520361246,3.296272696,1.255166998,0.294336216,10.06853,10,10
569364.783,804,-9.520361246,3.295889185,1.254638498,0.294212283,10.06853,10,10
569364.983,804,-9.520361246,3.295313919,1.254109567,0.294088249,10.06527,10,10
569365.184,804,-9.520361246,3.294738654,1.253579801,0.293964019,10.06527,10,10
569365.384,804,-9.520361246,3.294163388,1.253051187,0.293840059,10.06853,10,10
569365.389,804,-10.97254238,3.281124031,1.253035941,0.293836484,10.06853,10,10
569365.584,804,-11.05013984,3.278439458,1.252438208,0.293696316,10.06853,10,10
569365.784,804,-11.05861687,3.277288926,1.251824061,0.293552299,10.06853,10,10
569365.984,804,-11.05926895,3.276138395,1.251208842,0.29340803,10.06853,10,10
569366.184,804,-11.05926895,3.275179619,1.250595191,0.293264129,10.06527,10,10
569366.384,804,-11.05926895,3.274220842,1.249979765,0.293119812,10.06527,10,10
569366.584,804,-11.05926895,3.273453821,1.249365304,0.292975721,10.06853,10,10
569366.784,804,-11.05926895,3.2726868,1.248752027,0.292831908,10.06853,10,10
569366.984,804,-11.05926895,3.271919779,1.248137623,0.29268783,10.06527,10,10
569367.184,804,-11.05926895,3.270961003,1.247523154,0.292543738,10.06527,10,10
569367.384,804,-11.05926895,3.270385737,1.246908816,0.292399675,10.06527,10,10
569367.584,804,-11.05926895,3.269618716,1.246293273,0.292255331,10.06527,10,10
569367.784,804,-11.05926895,3.268851695,1.245680008,0.29211152,10.06527,10,10
569367.984,804,-11.05992103,3.268084674,1.245065416,0.291967399,10.06527,10,10
569368.184,804,-11.05992103,3.267509409,1.244450483,0.291823197,10.06527,10,10
